fid,id,left,top,right,bottom,row_index,col_index,sci_name_count,sci_name_unique,sci_name_empty,sci_name_filled,sci_name_min,sci_name_max,sci_name_min_length,sci_name_max_length,sci_name_mean_length
1845,1845,631333.3689,168306.674,633333.3689,166306.674,8,51,1,1,0,1,Oedemera nobilis,Oedemera nobilis,16,16,16
1846,1846,631333.3689,166306.674,633333.3689,164306.674,9,51,1,1,0,1,Podagrica fuscicornis,Podagrica fuscicornis,21,21,21
1847,1847,631333.3689,164306.674,633333.3689,162306.674,10,51,36,28,0,36,Agrilinus ater,Tournotaris bimaculata,14,31,19.5833333333333
1848,1848,631333.3689,162306.674,633333.3689,160306.674,11,51,66,60,0,66,Agabus nebulosus,Teuchestes fossor,8,43,19.7727272727273
1849,1849,631333.3689,160306.674,633333.3689,158306.674,12,51,208,122,0,208,Ablattaria laevigata,Tytthaspis sedecimpunctata,7,43,20.1394230769231
1850,1850,631333.3689,158306.674,633333.3689,156306.674,13,51,5,5,0,5,Graptodytes pictus,Ophonus rufibarbis,14,22,18.4
1851,1851,631333.3689,156306.674,633333.3689,154306.674,14,51,142,120,0,142,Acupalpus meridianus,Tytthaspis sedecimpunctata,11,43,19.6760563380282
1852,1852,631333.3689,154306.674,633333.3689,152306.674,15,51,12,12,0,12,Acupalpus meridianus,Tachyporus hypnorum,14,20,17.1666666666667
1853,1853,631333.3689,152306.674,633333.3689,150306.674,16,51,2,2,0,2,Aphthona nonstriata,Pterostichus madidus,19,20,19.5
1854,1854,631333.3689,150306.674,633333.3689,148306.674,17,51,2,2,0,2,Harpalus rufipes,Tachyporus hypnorum,16,19,17.5
1855,1855,631333.3689,148306.674,633333.3689,146306.674,18,51,3,3,0,3,Meloe proscarabaeus,Vincenzellus ruficollis,16,23,19.3333333333333
1856,1856,631333.3689,146306.674,633333.3689,144306.674,19,51,1,1,0,1,Pterostichus madidus,Pterostichus madidus,20,20,20
1857,1857,631333.3689,144306.674,633333.3689,142306.674,20,51,70,60,0,70,Agrypnus murinus,Tytthaspis sedecimpunctata,12,30,19.6428571428571
1858,1858,631333.3689,142306.674,633333.3689,140306.674,21,51,39,32,0,39,Adalia bipunctata,Timarcha tenebricosa,11,30,18.4102564102564
1859,1859,631333.3689,140306.674,633333.3689,138306.674,22,51,,,,,,,,,
1879,1879,633333.3689,172306.674,635333.3689,170306.674,6,52,,,,,,,,,
1880,1880,633333.3689,170306.674,635333.3689,168306.674,7,52,71,16,0,71,Adalia bipunctata,Tytthaspis sedecimpunctata,12,37,22.5774647887324
1881,1881,633333.3689,168306.674,635333.3689,166306.674,8,52,9,8,0,9,Anaspis maculata,Pseudapion rufirostre,16,28,19.6666666666667
1882,1882,633333.3689,166306.674,635333.3689,164306.674,9,52,65,54,0,65,Adalia bipunctata,Tychius picirostris,12,27,18.0615384615385
1883,1883,633333.3689,164306.674,635333.3689,162306.674,10,52,80,68,0,80,Adalia bipunctata,Tytthaspis sedecimpunctata,11,44,19.65
1884,1884,633333.3689,162306.674,635333.3689,160306.674,11,52,832,391,0,832,Ablattaria laevigata,Zacladus exiguus,11,44,19.1117788461538
1885,1885,633333.3689,160306.674,635333.3689,158306.674,12,52,520,293,0,520,Ablattaria laevigata,Xanthomus pallidus,6,43,18.8807692307692
1886,1886,633333.3689,158306.674,635333.3689,156306.674,13,52,177,134,0,177,Ablattaria laevigata,Tytthaspis sedecimpunctata,11,37,19.5197740112994
1887,1887,633333.3689,156306.674,635333.3689,154306.674,14,52,472,302,0,472,Acalles misellus,Xantholinus longiventris,10,44,19.3283898305085
1888,1888,633333.3689,154306.674,635333.3689,152306.674,15,52,44,36,0,44,Adalia bipunctata,Timarcha tenebricosa,8,43,19.9545454545455
1889,1889,633333.3689,152306.674,635333.3689,150306.674,16,52,4,3,0,4,Anchomenus dorsalis,Longitarsus luridus,19,25,20.5
1890,1890,633333.3689,150306.674,635333.3689,148306.674,17,52,5,4,0,5,Amara ovata,Rhagonycha fulva,11,18,15.4
1891,1891,633333.3689,148306.674,635333.3689,146306.674,18,52,10,10,0,10,Amara ovata,Rhagonycha fulva,11,23,19
1892,1892,633333.3689,146306.674,635333.3689,144306.674,19,52,7,6,0,7,Adalia bipunctata,Rhagonycha fulva,12,25,18.1428571428571
1893,1893,633333.3689,144306.674,635333.3689,142306.674,20,52,59,38,0,59,Agriotes sputator,Tytthaspis sedecimpunctata,14,29,19.5423728813559
1894,1894,633333.3689,142306.674,635333.3689,140306.674,21,52,6,6,0,6,Adalia decempunctata,Psylliodes napi,15,24,18.8333333333333
1915,1915,635333.3689,172306.674,637333.3689,170306.674,6,53,2,2,0,2,Amara eurynota,Coccinella septempunctata,14,25,19.5
1916,1916,635333.3689,170306.674,637333.3689,168306.674,7,53,22,21,0,22,Adalia bipunctata,Volinus sticticus,12,29,19.0909090909091
1917,1917,635333.3689,168306.674,637333.3689,166306.674,8,53,3,3,0,3,Coccinella undecimpunctata,Podagrica fuscicornis,14,26,20.3333333333333
1918,1918,635333.3689,166306.674,637333.3689,164306.674,9,53,46,36,0,46,Adalia bipunctata,Tytthaspis sedecimpunctata,12,28,19.6739130434783
1919,1919,635333.3689,164306.674,637333.3689,162306.674,10,53,9,9,0,9,Aspidapion radiolus,Rhyzobius litura,16,30,20.7777777777778
1920,1920,635333.3689,162306.674,637333.3689,160306.674,11,53,12,12,0,12,Amara infima,Pseudophloeophagus truncorum,8,28,18.3333333333333
1921,1921,635333.3689,160306.674,637333.3689,158306.674,12,53,360,167,0,360,Ablattaria laevigata,Xanthomus pallidus,8,31,18.6944444444444
1922,1922,635333.3689,158306.674,637333.3689,156306.674,13,53,209,125,0,209,Ablattaria laevigata,Tytthaspis sedecimpunctata,11,44,20.1866028708134
1923,1923,635333.3689,156306.674,637333.3689,154306.674,14,53,213,171,0,213,Acrotona muscorum,Xantholinus longiventris,11,43,18.6384976525822
1924,1924,635333.3689,154306.674,637333.3689,152306.674,15,53,9,6,0,9,Bembidion properans,Trechus quadristriatus,16,25,21.4444444444444
1925,1925,635333.3689,152306.674,637333.3689,150306.674,16,53,26,19,0,26,Adalia bipunctata,Rhantus suturalis,12,30,18.8846153846154
1926,1926,635333.3689,150306.674,637333.3689,148306.674,17,53,39,30,0,39,Anthonomus pedicularius,Tytthaspis sedecimpunctata,12,29,19.8717948717949
1927,1927,635333.3689,148306.674,637333.3689,146306.674,18,53,20,15,0,20,Carabus problematicus,Timarcha tenebricosa,14,26,19.85
1928,1928,635333.3689,146306.674,637333.3689,144306.674,19,53,156,108,0,156,Adalia bipunctata,Zabrus tenebrioides,12,33,19.8269230769231
1929,1929,635333.3689,144306.674,637333.3689,142306.674,20,53,8,8,0,8,Clitostethus arcuatus,Zeugophora subspinosa,17,26,20.875
1951,1951,637333.3689,172306.674,639333.3689,170306.674,6,54,27,22,0,27,Adalia bipunctata,Trichosirocalus troglodytes,12,27,18.2592592592593
1952,1952,637333.3689,170306.674,639333.3689,168306.674,7,54,12,12,0,12,Amara aenea,Ophonus rufibarbis,11,23,17.3333333333333
1953,1953,637333.3689,168306.674,639333.3689,166306.674,8,54,2,2,0,2,Blaps mucronata,Lilioceris lilii,15,16,15.5
1954,1954,637333.3689,166306.674,639333.3689,164306.674,9,54,3,3,0,3,Coccinella septempunctata,Oedemera nobilis,15,25,18.6666666666667
1955,1955,637333.3689,164306.674,639333.3689,162306.674,10,54,,,,,,,,,
1959,1959,637333.3689,156306.674,639333.3689,154306.674,14,54,37,35,0,37,Amara tibialis,Xantholinus elegans,12,30,19.0540540540541
1960,1960,637333.3689,154306.674,639333.3689,152306.674,15,54,1,1,0,1,Oedemera nobilis,Oedemera nobilis,16,16,16
1961,1961,637333.3689,152306.674,639333.3689,150306.674,16,54,4,4,0,4,Ceutorhynchus obstrictus (=assimilis auctt.),Tachyporus hypnorum,14,44,23.5
1962,1962,637333.3689,150306.674,639333.3689,148306.674,17,54,42,28,0,42,Abax parallelepipedus,Tychius pusillus,14,30,19.8095238095238
1963,1963,637333.3689,148306.674,639333.3689,146306.674,18,54,13,11,0,13,Cassida,Timarcha tenebricosa,7,26,18.3076923076923
1964,1964,637333.3689,146306.674,639333.3689,144306.674,19,54,25,19,0,25,Atheta aeneicollis,Tychius picirostris,14,30,20.32
1987,1987,639333.3689,172306.674,641333.3689,170306.674,6,55,26,26,0,26,Anaspis maculata,Tytthaspis sedecimpunctata,15,26,19.5384615384615
1988,1988,639333.3689,170306.674,641333.3689,168306.674,7,55,14,14,0,14,Aspidapion radiolus,Rhinoncus pericarpius,13,22,19
1989,1989,639333.3689,168306.674,641333.3689,166306.674,8,55,7,6,0,7,Cafius xantholoma,Trechus quadristriatus,13,22,16.7142857142857
1990,1990,639333.3689,166306.674,641333.3689,164306.674,9,55,,,,,,,,,
